Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-06-30,354.10871746213536,355.99279584457855,350.052981441746,352.2642822265625,1632314,0.0,0.0,0.0
2025-07-01,354.0095437231305,354.0095437231305,345.06511180403345,346.8302001953125,2143278,0.0,0.0,0.0
2025-07-02,347.06819506542644,350.9355203294807,345.0849482364811,345.87823486328125,989113,0.0,0.0,0.0
2025-07-03,347.03844942315374,352.52212572393717,345.15437097800276,346.7310485839844,1500526,0.0,0.0,0.0
2025-07-04,350.0331330140379,351.53049402643535,347.06818874260193,350.12237548828125,962543,0.0,0.0,0.0
2025-07-07,352.0163932788104,355.0011895000497,349.05144889390357,353.6029968261719,1531676,0.0,0.0,0.0
2025-07-08,355.0011835521918,356.617534565025,349.1208639478393,352.0560607910156,1740065,0.0,0.0,0.0
2025-07-09,353.5038101959694,354.0095478052275,347.31608996857403,349.4679260253906,1014954,0.0,0.0,0.0
2025-07-10,351.03469304004403,351.28259889671074,347.06819933337687,350.4198913574219,1390682,0.0,0.0,0.0
2025-07-11,351.4710013084746,356.8852566144041,348.55562608329467,349.0316162109375,1637078,0.0,0.0,0.0
2025-07-14,350.0430649605602,352.81959841354296,347.81191228021663,350.2314758300781,1083505,0.0,0.0,0.0
2025-07-15,351.034679455085,353.0179262316674,346.07656251362897,346.93927001953125,1176731,0.0,0.0,0.0
2025-07-16,347.0681974744482,348.1589892903284,342.1100803676704,346.6913757324219,867656,0.0,0.0,0.0
2025-07-17,348.01023738464414,356.0919618808546,346.07655968848394,355.29864501953125,2044005,0.0,0.0,0.0
2025-07-18,355.50692418483237,371.71004733632407,351.74866292646396,355.7052307128906,5228348,0.0,0.0,0.0
2025-07-21,355.49699861722695,361.94255089341095,353.01794004946385,354.73345947265625,987508,0.0,0.0,0.0
2025-07-22,355.0011740225901,357.97604419596377,352.63117959206915,354.0888671875,1121102,0.0,0.0,0.0
2025-07-23,355.00117127900364,356.98441804592545,352.52211282035137,353.7814636230469,771597,0.0,0.0,0.0
2025-07-24,354.0293907249467,356.43905869051144,350.0430753783942,350.5289611816406,688855,0.0,0.0,0.0
2025-07-25,350.2413864460948,356.98441325842083,349.0613522146462,355.5366516113281,931294,0.0,0.0,0.0
2025-07-28,358.85860962877354,370.11351109945065,358.70984190802517,366.2065124511719,3333943,0.0,0.0,0.0
2025-07-29,366.90067130575227,371.74972443333786,354.812779200426,358.84869384765625,4317828,0.0,0.0,0.0
2025-07-30,360.94100673315006,361.93263017450005,348.0598279138367,353.4443359375,1928440,0.0,0.0,0.0
2025-07-31,355.0011839400684,359.31475186435495,349.5472551365199,353.9599914550781,855949,0.0,0.0,0.0
2025-08-01,355.00116784362547,359.06682972886017,352.0262977220308,356.8951721191406,1168697,0.0,0.0,0.0
2025-08-04,361.9128053849015,370.86716377026727,360.46504364673666,368.99298095703125,2876974,0.0,0.0,0.0
2025-08-05,368.9929746756637,374.6849136596771,368.8739847076956,371.7992858886719,3163979,0.0,0.0,0.0
2025-08-06,374.33783051528735,379.3058733934979,372.01743540922195,377.6399230957031,3126789,0.0,0.0,0.0
2025-08-07,377.8184308132989,381.18001830962515,373.0487248128671,379.08770751953125,2162742,0.0,0.0,0.0
2025-08-08,376.81687816741106,383.65907332385166,367.0989813089236,371.5910339355469,1639040,0.0,0.0,0.0
2025-08-11,370.86715792919546,379.1967885789595,368.8839110953495,372.7314147949219,1875675,0.0,0.0,0.0
2025-08-12,375.7955182410851,378.0564183653562,373.35613316904255,375.23028564453125,1139433,0.0,0.0,0.0
2025-08-13,376.92594979510034,383.7582494334865,375.83518828275163,382.1914978027344,1860408,0.0,0.0,0.0
2025-08-15,384.20450409126306,396.401459986056,379.79176779151834,391.0367736816406,3300897,0.0,0.0,0.0
2025-08-18,391.6912308848412,410.0362632174224,391.29458758949846,407.5770263671875,3728197,0.0,0.0,0.0
2025-08-19,408.5488372579515,426.3980583032018,408.5488372579515,422.4117431640625,3914791,0.0,0.0,0.0
2025-08-20,426.39804892184446,428.82753828210684,419.46661125226245,421.0631103515625,2577062,0.0,0.0,0.0
2025-08-21,421.4399375098613,425.3568619750247,405.573963391843,416.392578125,3096060,0.0,0.0,0.0
2025-08-22,416.39258435415445,420.94413211591797,412.01952154102213,413.5862731933594,1247451,0.0,0.0,0.0
2025-08-25,414.5085153340905,416.4818362553828,407.55722547848177,410.1156005859375,696364,0.0,0.0,0.0
