Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2024-09-06,112.68765258789062,114.66331539432316,112.29439452100468,114.2326031576882,3144100,0.0,0.0
2024-09-09,112.82811737060547,113.82999331379334,112.80939385532817,113.16519779482319,4999300,0.0,0.0
2024-09-10,111.39552307128906,113.1183721290809,110.44982486910283,112.76256820896812,3928900,0.0,0.0
2024-09-11,110.39364624023438,111.37679146254207,108.4086179942158,111.03971105956433,3419100,0.0,0.0
2024-09-12,110.69326782226562,111.10525655163559,109.15768255926264,110.0191070446248,4709200,0.0,0.0
2024-09-13,111.77006530761719,112.40677199078658,110.95545308037516,111.05845027498002,4428300,0.0,0.0
2024-09-16,113.92362213134766,114.00789580697538,112.5565769557521,113.51164051338318,4484600,0.0,0.0
2024-09-17,115.34684753417969,115.47793356334296,113.68953436830402,113.84870924033758,4010200,0.0,0.0
2024-09-18,116.46107482910156,117.19142043720369,114.72886052225152,114.80376886313162,3965800,0.0,0.0
2024-09-19,117.22886657714844,118.74572832205877,116.81688499272968,118.60527696988424,4358100,0.0,0.0
2024-09-20,118.00602722167969,118.12775506337385,116.05845319109972,117.08842503473035,9400800,0.0,0.0
2024-09-23,119.5978012084961,120.28132735011926,117.27569253642389,117.706404801475,3174900,0.0,0.0
2024-09-24,119.75697326660156,121.47045695754514,119.09217779854757,121.16146540173543,2110300,0.0,0.0
2024-09-25,116.6296157836914,119.83187951246789,116.53598392880788,119.3543477658135,3031700,0.0,0.0
2024-09-26,112.70638275146484,115.16893546655518,112.266305188405,114.02660829699195,4907300,0.0,0.0
2024-09-27,114.64459991455078,114.85059429077837,113.0715603931299,113.48354200193215,3273000,0.0,0.0
2024-09-30,115.1033935546875,115.77755432635195,113.7457138266123,114.49477579450975,3566600,0.0,0.0
2024-10-01,118.8768310546875,119.14836846875058,112.87494053060783,113.11838195536492,3539900,0.0,0.0
2024-10-02,120.15959930419922,121.11466283508602,118.47419727537127,120.98357680436084,2636700,0.0,0.0
2024-10-03,122.46297454833984,122.69705777495264,119.44798859023557,120.46859517296704,2606300,0.0,0.0
2024-10-04,124.64462280273438,124.77570882854124,122.68769060057988,123.59593459627938,2720100,0.0,0.0
2024-10-07,125.69332885742188,126.87310312310707,124.64462633395159,124.76635417825844,2887700,0.0,0.0
2024-10-08,122.06971740722656,124.14837761896727,121.09593746323308,124.06411108567394,2566400,0.0,0.0
2024-10-09,122.6221694946289,122.98733877386358,121.18956693591608,122.07909466881452,2233900,0.0,0.0
2024-10-10,123.77384948730469,124.16710759448283,122.0416278912832,123.47421609861296,1637400,0.0,0.0
2024-10-11,124.01728820800781,125.06599075835761,123.18395250884497,123.29630788351221,1460800,0.0,0.0
2024-10-14,123.09968566894531,123.65211864274777,122.4817025352141,123.00604666542023,1702100,0.0,0.0
2024-10-15,119.17645263671875,120.646502175598,118.70828617781042,119.78507046203022,2949200,0.0,0.0
2024-10-16,119.25135803222656,119.84124518413161,118.8955541039803,119.26072336139578,1939400,0.0,0.0
2024-10-17,119.8077621459961,120.32644697179126,119.0061530915403,119.61914359520166,2975600,0.91,0.0
2024-10-18,119.41167449951172,119.77003895498144,118.31770848534823,119.45882374111818,2990700,0.0,0.0
2024-10-21,118.5534896850586,120.8168621949193,118.42146028153081,120.57166164762648,2403000,0.0,0.0
2024-10-22,117.94991302490234,119.31736336750131,117.86504007173484,119.05330458645287,1709500,0.0,0.0
2024-10-23,117.62928009033203,118.03480101533117,116.68620884103751,117.78960047589706,1639700,0.0,0.0
2024-10-24,117.35577392578125,118.34599429698376,116.59188141649734,118.05364454858994,1927700,0.0,0.0
2024-10-25,116.1580810546875,118.58177381509854,115.60167248557585,118.14796191501256,3050800,0.0,0.0
2024-10-28,115.12069702148438,115.65824729865521,112.56497502335198,112.93277220272877,2390300,0.0,0.0
2024-10-29,113.6306381225586,115.13012495651378,113.46088503182898,115.12069223062278,2207100,0.0,0.0
2024-10-30,113.65894317626953,114.55486517522704,113.49862279158309,114.55486517522704,2467000,0.0,0.0
2024-10-31,115.01696014404297,115.59223413892101,113.69665905423987,114.61143924921193,2999200,0.0,0.0
2024-11-01,113.9607162475586,115.96946243600908,113.48918066455136,115.84685857958752,2256100,0.0,0.0
2024-11-04,115.9317398071289,116.42213365220252,114.59258046571438,115.08297431078799,1702100,0.0,0.0
2024-11-05,115.15841674804688,116.50700875746585,114.5925755066607,116.21465900834637,3281900,0.0,0.0
2024-11-06,119.95864868164062,121.41098632660281,117.61040350770791,118.41201255474675,3516600,0.0,0.0
2024-11-07,119.26078033447266,120.3358809020401,117.76130061473042,119.95865099173912,2309300,0.0,0.0
2024-11-08,126.48470306396484,127.29574486082818,120.90172336072217,124.14589054817553,5335100,0.0,0.0
2024-11-11,125.52277374267578,127.39947609042262,124.85318690560817,125.88113098845804,2987600,0.0,0.0
2024-11-12,125.55107879638672,126.20180025446037,125.15499060236908,125.52278781039439,2757700,0.0,0.0
2024-11-13,126.7016372680664,127.0882855717634,124.54199589242027,126.40927307192172,3578900,0.0,0.0
2024-11-14,127.49380493164062,127.69184183620126,125.67366993139699,127.3146190912403,2545800,0.0,0.0
2024-11-15,126.89966583251953,129.05930706599725,126.41870467267914,127.32404501945227,2279700,0.0,0.0
2024-11-18,128.76693725585938,129.3988076326863,127.41835232680647,128.55947482764907,3060700,0.0,0.0
2024-11-19,127.48435974121094,128.97441398544404,127.1637189822319,127.62582905731914,2903400,0.0,0.0
2024-11-20,128.47457885742188,128.69149558301723,126.99396463337843,127.01281569550726,2063000,0.0,0.0
2024-11-21,127.78614044189453,129.87975953982772,127.49379068869081,129.12529974406485,2875400,0.0,0.0
2024-11-22,128.5877685546875,129.04986424982107,127.16372178119418,127.31461663231434,2545800,0.0,0.0
2024-11-25,124.4665298461914,129.38936253876915,124.20247106797932,128.62547718821816,5440300,0.0,0.0
2024-11-26,124.99464416503906,125.50391064563162,123.63663379374772,124.75887637701904,3129600,0.0,0.0
2024-11-27,125.51334381103516,126.94681607862223,125.18327752180518,125.19270305345472,2004100,0.0,0.0
2024-11-29,125.67364501953125,127.00337867563674,124.98520717088785,125.89998725571596,1837700,0.0,0.0
2024-12-02,123.76866912841797,126.10748166875774,122.82559793100884,125.90000485411778,2835100,0.0,0.0
2024-12-03,124.29678344726562,125.13611621541351,122.80672926749625,124.84376645427899,2362100,0.0,0.0
2024-12-04,122.15602111816406,124.38166990310842,121.07149490779898,124.14590208432247,3222500,0.0,0.0
2024-12-05,122.61811828613281,124.34394026437153,122.25974663454934,122.48608889714798,2623900,0.0,0.0
2024-12-06,120.53392791748047,122.3540628185786,119.11932111574468,121.75992335700973,2927900,0.0,0.0
2024-12-09,120.5716552734375,122.17488068090256,120.36417845170159,121.92967295151014,3047000,0.0,0.0
2024-12-10,119.4022445678711,121.99569035397592,118.82697056334833,121.44870733409161,3440500,0.0,0.0
2024-12-11,120.29814910888672,120.81684110008335,118.91183341883537,119.43995813579784,5778600,0.0,0.0
2024-12-12,119.36453247070312,120.31703648489481,119.13819737651106,120.19443261278263,2169500,0.0,0.0
2024-12-13,119.55313110351562,119.96808472784537,118.18568076161031,119.37395247078773,1878800,0.0,0.0
2024-12-16,117.52552795410156,119.6568635481906,117.12000707645421,119.01557488574971,2898600,0.0,0.0
2024-12-17,116.13922119140625,117.74243937370669,114.83777831406694,116.88424831225905,3820100,0.0,0.0
2024-12-18,112.81959533691406,116.73334191842923,112.73472238986287,116.13920970388592,4506900,0.0,0.0
2024-12-19,111.48988342285156,114.18706775160236,111.40500326960674,113.81927054268748,3589700,0.0,0.0
2024-12-20,112.26318359375,113.09308356403446,110.8202859749882,110.92402437065643,10044400,0.0,0.0
2024-12-23,113.0270767211914,113.39487389679613,111.36726947034579,111.90482693706554,2554600,0.0,0.0
2024-12-24,113.9512939453125,114.0927560632356,112.31977761604888,113.31943797299316,1325800,0.0,0.0
2024-12-26,113.55520629882812,114.09275659338394,113.3477294842518,114.01730917079941,2104000,0.0,0.0
2024-12-27,113.5457763671875,114.79063009022546,113.0176515911582,113.26285212306243,2048400,0.0,0.0
2024-12-30,113.71553039550781,114.41340108958856,112.67815348375267,113.83812706492151,3197100,0.0,0.0
2024-12-31,115.6016616821289,115.82799674035608,113.6872284255293,114.00786915842932,3302500,0.0,0.0
2025-01-02,117.61040496826172,118.45917046186881,116.51644615043863,116.94082529971115,2920200,0.0,0.0
2025-01-03,119.36453247070312,119.71347143700737,118.09138767266126,118.46861762635663,3012000,0.0,0.0
2025-01-06,119.19477081298828,121.19407719275011,118.91184656921779,119.77004483227586,2678500,0.0,0.0
2025-01-07,120.29814910888672,121.2789511268082,119.23248133931918,119.75117333051581,2766800,0.0,0.0
2025-01-08,121.14693450927734,121.55244822412847,119.68517124922441,120.46791488877265,3052800,0.0,0.0
2025-01-10,123.92898559570312,127.16371279351408,122.64640823208188,123.80638173906777,4882800,0.0,0.0
2025-01-13,126.8336410522461,128.18222585661357,124.1741735668139,124.40051581774114,5523500,0.0,0.0
2025-01-14,128.040771484375,128.23880836341473,126.08860733595687,126.10747278781133,3223800,0.0,0.0
2025-01-15,129.25730895996094,129.40820377359287,127.3806068796041,128.182208595546,2529900,0.0,0.0
2025-01-16,130.19097900390625,130.31356847176463,128.44629156851664,128.52173898957327,2730500,0.0,0.0
2025-01-17,129.72084045410156,130.93655662927048,129.26495051153321,129.97728488725625,2839000,0.975,0.0
2025-01-21,129.20794677734375,129.58786712573948,127.46986371867123,128.1536913608247,3706200,0.0,0.0
2025-01-22,127.28941345214844,129.35992516819078,127.11844565870169,128.98951185695014,3376500,0.0,0.0
2025-01-23,127.25141143798828,128.75206429280092,126.5010922568221,128.05872954406757,3003200,0.0,0.0
2025-01-24,125.19989776611328,128.06822043913922,124.86746925797421,127.76429863932302,3178800,0.0,0.0
2025-01-27,125.3328628540039,127.92575587236803,124.29759256751359,125.39933985833134,3187300,0.0,0.0
2025-01-28,123.70873260498047,126.5105781608776,123.0533826815969,125.7697515933517,2386500,0.0,0.0
2025-01-29,123.68973541259766,124.22160942109471,122.88243182558597,123.38581361880496,1852900,0.0,0.0
2025-01-30,123.26234436035156,124.67752059647974,122.61650145579733,124.2786150685232,2025200,0.0,0.0
2025-01-31,119.47271728515625,123.1768573306429,118.9598356868975,123.02488919208935,3427700,0.0,0.0
2025-02-03,120.05207824707031,120.6314440708096,118.2095044964084,119.95710178745915,2871700,0.0,0.0
2025-02-04,121.6856918334961,122.82543833042402,118.37096485304488,118.72238572343241,2161900,0.0,0.0
2025-02-05,121.28679656982422,122.29356016673941,120.52697758495539,121.3817802833928,1913400,0.0,0.0
2025-02-06,120.31802368164062,122.27457366897552,118.97883159449042,121.88516073711259,2772200,0.0,0.0
2025-02-07,120.14706420898438,121.33428816361861,119.99509606459601,120.49848510820249,2006100,0.0,0.0
2025-02-10,124.003173828125,124.25012570287006,120.25154877180852,121.03986727103141,2723200,0.0,0.0
2025-02-11,125.64627838134766,126.92848604109075,124.34508557303816,124.6775140751878,2381300,0.0,0.0
2025-02-12,122.36953735351562,127.0614484871885,122.18907700337758,125.44682689473501,3133000,0.0,0.0
2025-02-13,122.5405044555664,122.64498073704625,121.10633597490266,122.23656818490538,1950100,0.0,0.0
2025-02-14,122.8159408569336,125.31386468524845,122.7399567850384,122.92041714422949,2220600,0.0,0.0
2025-02-18,124.36408233642578,125.41833775665933,121.81866671688414,123.87968570207448,2393100,0.0,0.0
2025-02-19,127.77378845214844,128.1062169531026,125.16189577815933,125.37084835147684,2306000,0.0,0.0
